﻿key_resp.keys,key_resp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim_ins,size_insrx,size_insry,name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,注视点1,试次呈现时间+注视点2,count,key_resp_T1.keys,key_resp_T1.corr,key_resp_T1.rt,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,注视点2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialNumber,FlankerConditionT1,LocationT1,DirectionT1,LocationConditionT1,ImageT1,CorrectAnswerT1,PositionT1x,PositionT1y,anglefilpT1,ConditionT1,IntervalT1toT2,FlankerConditionT2,LocationT2,DirectionT2,LocationConditionT2,ImageT2,CorrectAnswerT2,PositionT2x,PositionT2y,anglefilpT2,ConditionT2,DurationFixation,TargetFilePath,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,instr_p_t,block_type,cond,size_p_tx,size_p_ty
space,5.036,0,0,0,0,1,Instructions/i1.png,1,0.4,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.6602,0,1,1,1,1,Instructions/i2.png,1.4,0.85,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.92,0,2,2,2,1,Instructions/i3.png,1.2,0.85,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,space,1.7662,0.189,3.061,1,up,1,1.1454,left,1,0.9188,2.311,0,0,0,13,1,112,incongruent,down,up,incongruent,Stim/Aincon.png,up,0,-0.1,0,7,1000,incongruent,right,left,congruent,Stim/Aincon.png,left,0.1,0,90,8,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.442,1.908,2,down,1,0.885,left,1,1.1035,2.058,0,1,1,6,1,49,congruent,down,down,congruent,Stim/Acon.png,down,0,-0.1,180,4,100,incongruent,left,left,congruent,Stim/Aincon.png,left,-0.1,0,90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.04,3.21,3,down,1,0.7342,right,1,0.5777,2.46,0,2,2,11,1,82,incongruent,up,down,incongruent,Stim/Aincon.png,down,0,0.1,180,6,1000,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.04,3.21,4,up,1,0.6178,left,1,0.6886,2.46,0,3,3,5,1,34,congruent,down,up,incongruent,Stim/Acon.png,up,0,-0.1,0,3,1000,incongruent,left,left,congruent,Stim/Aincon.png,left,-0.1,0,90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.351,1.999,5,up,1,0.9106,left,1,1.026,2.149,0,4,4,12,1,111,incongruent,down,up,incongruent,Stim/Aincon.png,up,0,-0.1,0,7,100,incongruent,right,left,congruent,Stim/Aincon.png,left,0.1,0,90,8,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.314,2.036,6,down,1,1.0845,right,1,0.7521,2.186,0,5,5,14,1,113,incongruent,down,down,congruent,Stim/Aincon.png,down,0,-0.1,180,8,100,incongruent,left,right,congruent,Stim/Aincon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zyx,1,2024-06-28_18h58.40.830,DCT_v1_online,2021.2.3,Win32,60.04563468,,,0.347,2.003,7,up,1,0.6372,right,1,0.7503,2.153,0,6,6,8,1,65,incongruent,up,up,congruent,Stim/Aincon.png,up,0,0.1,0,5,100,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
