﻿key_resp.keys,key_resp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim_ins,size_insrx,size_insry,name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,注视点1,试次呈现时间+注视点2,count,key_resp_T1.keys,key_resp_T1.corr,key_resp_T1.rt,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,注视点2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialNumber,FlankerConditionT1,LocationT1,DirectionT1,LocationConditionT1,ImageT1,CorrectAnswerT1,PositionT1x,PositionT1y,anglefilpT1,ConditionT1,IntervalT1toT2,FlankerConditionT2,LocationT2,DirectionT2,LocationConditionT2,ImageT2,CorrectAnswerT2,PositionT2x,PositionT2y,anglefilpT2,ConditionT2,DurationFixation,TargetFilePath,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,instr_p_t,block_type,cond,size_p_tx,size_p_ty
space,2.9546,0,0,0,0,1,Instructions/i1.png,1,0.4,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.7251,0,1,1,1,1,Instructions/i2.png,1.4,0.85,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,11.8501,0,2,2,2,1,Instructions/i3.png,1.2,0.85,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,space,9.9933,0.221,2.129,1,down,1,1.3444,left,0,1.5101,2.279,0,0,0,14,1,113,incongruent,down,down,congruent,Stim/Aincon.png,down,0,-0.1,180,8,100,incongruent,left,right,congruent,Stim/Aincon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.331,2.919,2,down,1,1.6675,right,1,0.9209,2.169,0,1,1,11,1,82,incongruent,up,down,incongruent,Stim/Aincon.png,down,0,0.1,180,6,1000,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.205,2.145,3,down,1,0.984,left,1,1.1351,2.295,0,2,2,6,1,49,congruent,down,down,congruent,Stim/Acon.png,down,0,-0.1,180,4,100,incongruent,left,left,congruent,Stim/Aincon.png,left,-0.1,0,90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.436,1.914,4,down,1,0.9749,right,1,1.1022,2.064,0,3,3,10,1,81,incongruent,up,down,incongruent,Stim/Aincon.png,down,0,0.1,180,6,100,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.423,2.827,5,down,1,1.5781,right,1,0.8218,2.077,0,4,4,15,1,114,incongruent,down,down,congruent,Stim/Aincon.png,down,0,-0.1,180,8,1000,incongruent,left,right,congruent,Stim/Aincon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.28,2.97,6,down,1,1.5126,left,1,0.7092,2.22,0,5,5,7,1,50,congruent,down,down,congruent,Stim/Acon.png,down,0,-0.1,180,4,1000,incongruent,left,left,congruent,Stim/Aincon.png,left,-0.1,0,90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zuxin,1,2024-06-29_10h00.44.555,DCT_v1_online,2021.2.3,Win32,60.31726883,,,0.445,2.805,7,up,1,1.4421,right,1,0.6909,2.055,0,6,6,1,1,2,congruent,up,up,congruent,Stim/Acon.png,up,0,0.1,0,1,1000,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
