﻿key_resp.keys,key_resp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim_ins,size_insrx,size_insry,name,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,注视点1,试次呈现时间+注视点2,count,key_resp_T1.keys,key_resp_T1.corr,key_resp_T1.rt,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,注视点2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialNumber,FlankerConditionT1,LocationT1,DirectionT1,LocationConditionT1,ImageT1,CorrectAnswerT1,PositionT1x,PositionT1y,anglefilpT1,ConditionT1,IntervalT1toT2,FlankerConditionT2,LocationT2,DirectionT2,LocationConditionT2,ImageT2,CorrectAnswerT2,PositionT2x,PositionT2y,anglefilpT2,ConditionT2,DurationFixation,TargetFilePath,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,instr_p_t,block_type,cond,size_p_tx,size_p_ty
space,8.679,0,0,0,0,1,Instructions/i1.png,1,0.4,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.1571,0,1,1,1,1,Instructions/i2.png,1.4,0.85,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.8722,0,2,2,2,1,Instructions/i3.png,1.2,0.85,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,space,4.713,0.249,2.101,1,up,1,1.0491,right,1,1.1831,2.251,0,0,0,8,1,65,incongruent,up,up,congruent,Stim/Aincon.png,up,0,0.1,0,5,100,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.013,2.337,2,up,1,0.9162,right,1,1.0664,2.487,0,1,1,0,1,1,congruent,up,up,congruent,Stim/Acon.png,up,0,0.1,0,1,100,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.434,1.916,3,down,1,0.8007,right,1,0.9362,2.066,0,2,2,2,1,17,congruent,up,down,incongruent,Stim/Acon.png,down,0,0.1,180,2,100,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.367,2.883,4,down,1,0.7854,right,1,0.6495,2.133,0,3,3,11,1,82,incongruent,up,down,incongruent,Stim/Aincon.png,down,0,0.1,180,6,1000,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.363,2.887,5,up,1,0.9122,left,1,0.8996,2.137,0,4,4,13,1,112,incongruent,down,up,incongruent,Stim/Aincon.png,up,0,-0.1,0,7,1000,incongruent,right,left,congruent,Stim/Aincon.png,left,0.1,0,90,8,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.289,2.961,6,up,1,0.5484,right,1,0.5327,2.211,0,5,5,1,1,2,congruent,up,up,congruent,Stim/Acon.png,up,0,0.1,0,1,1000,congruent,left,right,congruent,Stim/Acon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
,,,,,,,,,,zjr,1,2024-06-28_19h44.06.846,DCT_v1_online,2021.2.3,Win32,59.88023952,,,0.216,3.034,7,down,1,0.7794,right,1,0.817,2.284,0,6,6,15,1,114,incongruent,down,down,congruent,Stim/Aincon.png,down,0,-0.1,180,8,1000,incongruent,left,right,congruent,Stim/Aincon.png,right,-0.1,0,-90,1,2000,stimuli\\,,,,,,,,,,,,
